player_id,game_id,team,position,offense_snaps,defense_snaps,st_snaps,offense_pct,defense_pct,st_pct
,2025_01_HOU_LA,HOU,CB,0.0,55.0,0.0,0.0,0.92,0.0
,2025_01_HOU_LA,HOU,DE,0.0,45.0,1.0,0.0,0.75,0.05
,2025_01_HOU_LA,HOU,DE,0.0,44.0,3.0,0.0,0.73,0.15
,2025_01_HOU_LA,HOU,DT,0.0,43.0,1.0,0.0,0.72,0.05
,2025_01_HOU_LA,HOU,DT,0.0,32.0,3.0,0.0,0.53,0.15
,2025_01_HOU_LA,HOU,DT,0.0,24.0,2.0,0.0,0.4,0.1
,2025_01_HOU_LA,HOU,DT,0.0,21.0,0.0,0.0,0.35,0.0
,2025_01_HOU_LA,HOU,DE,0.0,15.0,2.0,0.0,0.25,0.1
,2025_01_HOU_LA,HOU,DE,0.0,11.0,3.0,0.0,0.18,0.15
,2025_01_HOU_LA,HOU,CB,0.0,5.0,17.0,0.0,0.08,0.85
,2025_01_HOU_LA,HOU,DE,0.0,5.0,13.0,0.0,0.08,0.65
,2025_01_HOU_LA,HOU,LB,0.0,5.0,6.0,0.0,0.08,0.3
,2025_01_HOU_LA,HOU,LB,0.0,3.0,17.0,0.0,0.05,0.85
,2025_01_HOU_LA,HOU,CB,0.0,0.0,17.0,0.0,0.0,0.85
,2025_01_HOU_LA,HOU,S,0.0,0.0,17.0,0.0,0.0,0.85
,2025_01_HOU_LA,HOU,LB,0.0,0.0,17.0,0.0,0.0,0.85
,2025_01_HOU_LA,HOU,LB,0.0,0.0,16.0,0.0,0.0,0.8
,2025_01_HOU_LA,HOU,LS,0.0,0.0,7.0,0.0,0.0,0.35
,2025_01_HOU_LA,HOU,P,0.0,0.0,7.0,0.0,0.0,0.35
,2025_01_HOU_LA,HOU,K,0.0,0.0,6.0,0.0,0.0,0.3
,2025_01_HOU_LA,HOU,C,0.0,0.0,3.0,0.0,0.0,0.15
,2025_01_KC_LAC,LAC,T,65.0,0.0,5.0,1.0,0.0,0.2
,2025_01_KC_LAC,LAC,G,65.0,0.0,5.0,1.0,0.0,0.2
,2025_01_KC_LAC,LAC,G,65.0,0.0,5.0,1.0,0.0,0.2
,2025_01_KC_LAC,LAC,QB,65.0,0.0,0.0,1.0,0.0,0.0
,2025_01_KC_LAC,LAC,C,65.0,0.0,0.0,1.0,0.0,0.0
,2025_01_KC_LAC,LAC,WR,55.0,0.0,0.0,0.85,0.0,0.0
,2025_01_KC_LAC,LAC,WR,53.0,0.0,0.0,0.82,0.0,0.0
,2025_01_KC_LAC,LAC,RB,52.0,0.0,1.0,0.8,0.0,0.04
,2025_01_KC_LAC,LAC,G,49.0,0.0,4.0,0.75,0.0,0.16
,2025_01_KC_LAC,LAC,WR,40.0,0.0,0.0,0.62,0.0,0.0
,2025_01_KC_LAC,LAC,TE,37.0,0.0,0.0,0.57,0.0,0.0
,2025_01_KC_LAC,LAC,TE,28.0,0.0,5.0,0.43,0.0,0.2
,2025_01_KC_LAC,LAC,FB,19.0,0.0,5.0,0.29,0.0,0.2
,2025_01_KC_LAC,LAC,OL,16.0,0.0,5.0,0.25,0.0,0.2
,2025_01_KC_LAC,LAC,WR,14.0,0.0,0.0,0.22,0.0,0.0
,2025_01_KC_LAC,LAC,RB,12.0,0.0,0.0,0.18,0.0,0.0
,2025_01_KC_LAC,LAC,WR,8.0,0.0,7.0,0.12,0.0,0.28
,2025_01_KC_LAC,LAC,WR,5.0,0.0,5.0,0.08,0.0,0.2
,2025_01_KC_LAC,LAC,RB,1.0,0.0,15.0,0.02,0.0,0.6
,2025_01_KC_LAC,LAC,T,1.0,0.0,1.0,0.02,0.0,0.04
,2025_01_KC_LAC,LAC,S,0.0,61.0,7.0,0.0,1.0,0.28
,2025_01_KC_LAC,LAC,LB,0.0,61.0,4.0,0.0,1.0,0.16
,2025_01_KC_LAC,LAC,S,0.0,61.0,2.0,0.0,1.0,0.08
,2025_01_KC_LAC,LAC,CB,0.0,60.0,5.0,0.0,0.98,0.2
,2025_01_KC_LAC,LAC,DB,0.0,55.0,4.0,0.0,0.9,0.16
,2025_01_KC_LAC,LAC,LB,0.0,47.0,7.0,0.0,0.77,0.28
,2025_01_KC_LAC,LAC,CB,0.0,45.0,3.0,0.0,0.74,0.12
,2025_01_KC_LAC,LAC,LB,0.0,45.0,1.0,0.0,0.74,0.04
,2025_01_KC_LAC,LAC,CB,0.0,39.0,15.0,0.0,0.64,0.6
,2025_01_KC_LAC,LAC,DL,0.0,35.0,5.0,0.0,0.57,0.2
,2025_01_KC_LAC,LAC,LB,0.0,33.0,18.0,0.0,0.54,0.72
,2025_01_KC_LAC,LAC,DL,0.0,26.0,3.0,0.0,0.43,0.12
,2025_01_KC_LAC,LAC,DT,0.0,25.0,1.0,0.0,0.41,0.04
,2025_01_KC_LAC,LAC,LB,0.0,24.0,4.0,0.0,0.39,0.16
,2025_01_KC_LAC,LAC,DL,0.0,18.0,3.0,0.0,0.3,0.12
,2025_01_KC_LAC,LAC,LB,0.0,14.0,16.0,0.0,0.23,0.64
,2025_01_KC_LAC,LAC,DL,0.0,10.0,8.0,0.0,0.16,0.32
,2025_01_KC_LAC,LAC,LB,0.0,8.0,0.0,0.0,0.13,0.0
,2025_01_KC_LAC,LAC,CB,0.0,4.0,17.0,0.0,0.07,0.68
,2025_01_KC_LAC,LAC,LB,0.0,0.0,15.0,0.0,0.0,0.6
,2025_01_KC_LAC,LAC,LB,0.0,0.0,15.0,0.0,0.0,0.6
,2025_01_KC_LAC,LAC,DB,0.0,0.0,15.0,0.0,0.0,0.6
,2025_01_KC_LAC,LAC,S,0.0,0.0,13.0,0.0,0.0,0.52
,2025_01_KC_LAC,LAC,K,0.0,0.0,11.0,0.0,0.0,0.44
,2025_01_KC_LAC,LAC,P,0.0,0.0,7.0,0.0,0.0,0.28
,2025_01_KC_LAC,LAC,LS,0.0,0.0,7.0,0.0,0.0,0.28
,2025_01_KC_LAC,LAC,C,0.0,0.0,5.0,0.0,0.0,0.2
,2025_01_KC_LAC,KC,C,61.0,0.0,4.0,1.0,0.0,0.16
,2025_01_KC_LAC,KC,T,61.0,0.0,4.0,1.0,0.0,0.16
,2025_01_KC_LAC,KC,G,61.0,0.0,4.0,1.0,0.0,0.16
,2025_01_KC_LAC,KC,T,61.0,0.0,4.0,1.0,0.0,0.16
,2025_01_KC_LAC,KC,QB,61.0,0.0,0.0,1.0,0.0,0.0
,2025_01_KC_LAC,KC,T,61.0,0.0,0.0,1.0,0.0,0.0
,2025_01_KC_LAC,KC,WR,57.0,0.0,0.0,0.93,0.0,0.0
,2025_01_KC_LAC,KC,TE,51.0,0.0,0.0,0.84,0.0,0.0
,2025_01_KC_LAC,KC,WR,49.0,0.0,0.0,0.8,0.0,0.0
,2025_01_KC_LAC,KC,WR,44.0,0.0,3.0,0.72,0.0,0.12
,2025_01_KC_LAC,KC,RB,31.0,0.0,0.0,0.51,0.0,0.0
,2025_01_KC_LAC,KC,TE,25.0,0.0,4.0,0.41,0.0,0.16
,2025_01_KC_LAC,KC,RB,23.0,0.0,0.0,0.38,0.0,0.0
,2025_01_KC_LAC,KC,RB,8.0,0.0,4.0,0.13,0.0,0.16
,2025_01_KC_LAC,KC,WR,6.0,0.0,5.0,0.1,0.0,0.2
,2025_01_KC_LAC,KC,TE,5.0,0.0,1.0,0.08,0.0,0.04
,2025_01_KC_LAC,KC,WR,3.0,0.0,0.0,0.05,0.0,0.0
,2025_01_KC_LAC,KC,OL,2.0,0.0,4.0,0.03,0.0,0.16
,2025_01_KC_LAC,KC,WR,1.0,0.0,8.0,0.02,0.0,0.32
,2025_01_KC_LAC,KC,S,0.0,65.0,8.0,0.0,1.0,0.32
,2025_01_KC_LAC,KC,LB,0.0,65.0,5.0,0.0,1.0,0.2
,2025_01_KC_LAC,KC,CB,0.0,65.0,0.0,0.0,1.0,0.0
,2025_01_KC_LAC,KC,DB,0.0,64.0,7.0,0.0,0.98,0.28
,2025_01_KC_LAC,KC,CB,0.0,64.0,0.0,0.0,0.98,0.0
,2025_01_KC_LAC,KC,DE,0.0,55.0,5.0,0.0,0.85,0.2
,2025_01_KC_LAC,KC,LB,0.0,54.0,5.0,0.0,0.83,0.2
,2025_01_KC_LAC,KC,DT,0.0,51.0,0.0,0.0,0.78,0.0
,2025_01_KC_LAC,KC,DE,0.0,44.0,5.0,0.0,0.68,0.2
,2025_01_KC_LAC,KC,DB,0.0,39.0,16.0,0.0,0.6,0.64
,2025_01_KC_LAC,KC,DE,0.0,38.0,0.0,0.0,0.58,0.0
,2025_01_KC_LAC,KC,DL,0.0,30.0,5.0,0.0,0.46,0.2
,2025_01_KC_LAC,KC,DT,0.0,26.0,5.0,0.0,0.4,0.2
,2025_01_KC_LAC,KC,LB,0.0,23.0,16.0,0.0,0.35,0.64
,2025_01_KC_LAC,KC,CB,0.0,15.0,0.0,0.0,0.23,0.0
,2025_01_KC_LAC,KC,DE,0.0,9.0,12.0,0.0,0.14,0.48
,2025_01_KC_LAC,KC,LB,0.0,5.0,21.0,0.0,0.08,0.84
,2025_01_KC_LAC,KC,DT,0.0,3.0,0.0,0.0,0.05,0.0
,2025_01_KC_LAC,KC,CB,0.0,0.0,21.0,0.0,0.0,0.84
,2025_01_KC_LAC,KC,DB,0.0,0.0,20.0,0.0,0.0,0.8
,2025_01_KC_LAC,KC,LB,0.0,0.0,16.0,0.0,0.0,0.64
,2025_01_KC_LAC,KC,LB,0.0,0.0,16.0,0.0,0.0,0.64
,2025_01_KC_LAC,KC,CB,0.0,0.0,16.0,0.0,0.0,0.64
,2025_01_KC_LAC,KC,K,0.0,0.0,9.0,0.0,0.0,0.36
,2025_01_KC_LAC,KC,LS,0.0,0.0,7.0,0.0,0.0,0.28
,2025_01_KC_LAC,KC,P,0.0,0.0,7.0,0.0,0.0,0.28
,2025_01_KC_LAC,KC,OL,0.0,0.0,4.0,0.0,0.0,0.16
,2025_01_KC_LAC,KC,OL,0.0,0.0,4.0,0.0,0.0,0.16
,2025_01_LV_NE,NE,OL,71.0,0.0,4.0,1.0,0.0,0.14
,2025_01_LV_NE,NE,T,71.0,0.0,4.0,1.0,0.0,0.14
,2025_01_LV_NE,NE,OL,71.0,0.0,4.0,1.0,0.0,0.14
,2025_01_LV_NE,NE,QB,71.0,0.0,0.0,1.0,0.0,0.0
,2025_01_LV_NE,NE,T,71.0,0.0,0.0,1.0,0.0,0.0
,2025_01_LV_NE,NE,C,71.0,0.0,0.0,1.0,0.0,0.0
,2025_01_LV_NE,NE,TE,66.0,0.0,0.0,0.93,0.0,0.0
,2025_01_LV_NE,NE,WR,58.0,0.0,0.0,0.82,0.0,0.0
,2025_01_LV_NE,NE,RB,46.0,0.0,0.0,0.65,0.0,0.0
,2025_01_LV_NE,NE,WR,45.0,0.0,0.0,0.63,0.0,0.0
,2025_01_LV_NE,NE,WR,40.0,0.0,9.0,0.56,0.0,0.31
,2025_01_LV_NE,NE,WR,29.0,8.0,4.0,0.41,0.13,0.14
,2025_01_LV_NE,NE,RB,25.0,0.0,5.0,0.35,0.0,0.17
,2025_01_LV_NE,NE,TE,23.0,0.0,4.0,0.32,0.0,0.14
,2025_01_LV_NE,NE,WR,7.0,0.0,0.0,0.1,0.0,0.0
,2025_01_LV_NE,NE,RB,5.0,0.0,5.0,0.07,0.0,0.17
,2025_01_LV_NE,NE,FB,2.0,0.0,10.0,0.03,0.0,0.34
,2025_01_LV_NE,NE,S,0.0,63.0,9.0,0.0,1.0,0.31
,2025_01_LV_NE,NE,S,0.0,63.0,6.0,0.0,1.0,0.21
,2025_01_LV_NE,NE,LB,0.0,63.0,6.0,0.0,1.0,0.21
,2025_01_LV_NE,NE,CB,0.0,63.0,0.0,0.0,1.0,0.0
,2025_01_LV_NE,NE,CB,0.0,63.0,0.0,0.0,1.0,0.0
,2025_01_LV_NE,NE,DT,0.0,49.0,5.0,0.0,0.78,0.17
,2025_01_LV_NE,NE,LB,0.0,48.0,0.0,0.0,0.76,0.0
,2025_01_LV_NE,NE,DT,0.0,47.0,5.0,0.0,0.75,0.17
,2025_01_LV_NE,NE,LB,0.0,44.0,17.0,0.0,0.7,0.59
,2025_01_LV_NE,NE,LB,0.0,44.0,15.0,0.0,0.7,0.52
,2025_01_LV_NE,NE,CB,0.0,40.0,5.0,0.0,0.63,0.17
,2025_01_LV_NE,NE,DE,0.0,29.0,9.0,0.0,0.46,0.31
,2025_01_LV_NE,NE,DL,0.0,27.0,0.0,0.0,0.43,0.0
,2025_01_LV_NE,NE,DT,0.0,13.0,0.0,0.0,0.21,0.0
,2025_01_LV_NE,NE,LB,0.0,8.0,25.0,0.0,0.13,0.86
,2025_01_LV_NE,NE,S,0.0,8.0,19.0,0.0,0.13,0.66
,2025_01_LV_NE,NE,S,0.0,7.0,9.0,0.0,0.11,0.31
,2025_01_LV_NE,NE,DL,0.0,7.0,0.0,0.0,0.11,0.0
,2025_01_LV_NE,NE,LB,0.0,5.0,19.0,0.0,0.08,0.66
,2025_01_LV_NE,NE,CB,0.0,2.0,5.0,0.0,0.03,0.17
,2025_01_LV_NE,NE,S,0.0,0.0,25.0,0.0,0.0,0.86
,2025_01_LV_NE,NE,LB,0.0,0.0,20.0,0.0,0.0,0.69
,2025_01_LV_NE,NE,DB,0.0,0.0,20.0,0.0,0.0,0.69
,2025_01_LV_NE,NE,LB,0.0,0.0,14.0,0.0,0.0,0.48
,2025_01_LV_NE,NE,LS,0.0,0.0,10.0,0.0,0.0,0.34
,2025_01_LV_NE,NE,P,0.0,0.0,10.0,0.0,0.0,0.34
,2025_01_LV_NE,NE,K,0.0,0.0,8.0,0.0,0.0,0.28
,2025_01_LV_NE,NE,C,0.0,0.0,4.0,0.0,0.0,0.14
,2025_01_LV_NE,NE,T,0.0,0.0,4.0,0.0,0.0,0.14
,2025_01_LV_NE,NE,T,0.0,0.0,4.0,0.0,0.0,0.14
,2025_01_LV_NE,LV,C,63.0,0.0,5.0,1.0,0.0,0.17
,2025_01_LV_NE,LV,T,63.0,0.0,5.0,1.0,0.0,0.17
,2025_01_LV_NE,LV,G,63.0,0.0,5.0,1.0,0.0,0.17
,2025_01_LV_NE,LV,G,63.0,0.0,5.0,1.0,0.0,0.17
,2025_01_LV_NE,LV,T,63.0,0.0,5.0,1.0,0.0,0.17
,2025_01_LV_NE,LV,QB,63.0,0.0,0.0,1.0,0.0,0.0
,2025_01_LV_NE,LV,WR,59.0,0.0,1.0,0.94,0.0,0.03
,2025_01_LV_NE,LV,WR,57.0,0.0,7.0,0.9,0.0,0.24
,2025_01_LV_NE,LV,RB,54.0,0.0,1.0,0.86,0.0,0.03
,2025_01_LV_NE,LV,TE,40.0,0.0,11.0,0.63,0.0,0.38
,2025_01_LV_NE,LV,WR,38.0,0.0,0.0,0.6,0.0,0.0
,2025_01_LV_NE,LV,TE,32.0,0.0,0.0,0.51,0.0,0.0
,2025_01_LV_NE,LV,TE,20.0,0.0,4.0,0.32,0.0,0.14
,2025_01_LV_NE,LV,RB,9.0,0.0,8.0,0.14,0.0,0.28
,2025_01_LV_NE,LV,DT,4.0,11.0,9.0,0.06,0.15,0.31
,2025_01_LV_NE,LV,WR,4.0,0.0,9.0,0.06,0.0,0.31
,2025_01_LV_NE,LV,WR,2.0,0.0,15.0,0.03,0.0,0.52
,2025_01_LV_NE,LV,DE,0.0,71.0,7.0,0.0,1.0,0.24
,2025_01_LV_NE,LV,S,0.0,71.0,6.0,0.0,1.0,0.21
,2025_01_LV_NE,LV,CB,0.0,71.0,0.0,0.0,1.0,0.0
,2025_01_LV_NE,LV,S,0.0,71.0,0.0,0.0,1.0,0.0
,2025_01_LV_NE,LV,LB,0.0,71.0,0.0,0.0,1.0,0.0
,2025_01_LV_NE,LV,CB,0.0,71.0,0.0,0.0,1.0,0.0
,2025_01_LV_NE,LV,LB,0.0,65.0,0.0,0.0,0.92,0.0
,2025_01_LV_NE,LV,DT,0.0,61.0,4.0,0.0,0.86,0.14
,2025_01_LV_NE,LV,DT,0.0,42.0,4.0,0.0,0.59,0.14
,2025_01_LV_NE,LV,DE,0.0,38.0,0.0,0.0,0.54,0.0
,2025_01_LV_NE,LV,DE,0.0,32.0,15.0,0.0,0.45,0.52
,2025_01_LV_NE,LV,DT,0.0,29.0,7.0,0.0,0.41,0.24
,2025_01_LV_NE,LV,CB,0.0,26.0,3.0,0.0,0.37,0.1
,2025_01_LV_NE,LV,LB,0.0,25.0,0.0,0.0,0.35,0.0
,2025_01_LV_NE,LV,LB,0.0,14.0,24.0,0.0,0.2,0.83
,2025_01_LV_NE,LV,LB,0.0,11.0,0.0,0.0,0.15,0.0
,2025_01_LV_NE,LV,S,0.0,1.0,1.0,0.0,0.01,0.03
,2025_01_LV_NE,LV,LB,0.0,0.0,24.0,0.0,0.0,0.83
,2025_01_LV_NE,LV,CB,0.0,0.0,20.0,0.0,0.0,0.69
,2025_01_LV_NE,LV,CB,0.0,0.0,20.0,0.0,0.0,0.69
,2025_01_LV_NE,LV,RB,0.0,0.0,15.0,0.0,0.0,0.52
,2025_01_LV_NE,LV,S,0.0,0.0,15.0,0.0,0.0,0.52
,2025_01_LV_NE,LV,DE,0.0,0.0,15.0,0.0,0.0,0.52
,2025_01_LV_NE,LV,WR,0.0,0.0,11.0,0.0,0.0,0.38
,2025_01_LV_NE,LV,P,0.0,0.0,10.0,0.0,0.0,0.34
,2025_01_LV_NE,LV,K,0.0,0.0,10.0,0.0,0.0,0.34
,2025_01_LV_NE,LV,LS,0.0,0.0,10.0,0.0,0.0,0.34
,2025_01_LV_NE,LV,OL,0.0,0.0,5.0,0.0,0.0,0.17
,2025_01_LV_NE,LV,G,0.0,0.0,5.0,0.0,0.0,0.17
,2025_01_MIA_IND,IND,T,73.0,0.0,7.0,1.0,0.0,0.39
,2025_01_MIA_IND,IND,G,73.0,0.0,7.0,1.0,0.0,0.39
,2025_01_MIA_IND,IND,C,73.0,0.0,0.0,1.0,0.0,0.0
,2025_01_MIA_IND,IND,QB,73.0,0.0,0.0,1.0,0.0,0.0
,2025_01_MIA_IND,IND,G,67.0,0.0,0.0,0.92,0.0,0.0
,2025_01_MIA_IND,IND,T,67.0,0.0,0.0,0.92,0.0,0.0
,2025_01_MIA_IND,IND,WR,60.0,0.0,1.0,0.82,0.0,0.06
,2025_01_MIA_IND,IND,WR,58.0,0.0,1.0,0.79,0.0,0.06
,2025_01_MIA_IND,IND,TE,53.0,0.0,1.0,0.73,0.0,0.06
,2025_01_MIA_IND,IND,RB,52.0,0.0,0.0,0.71,0.0,0.0
,2025_01_MIA_IND,IND,WR,36.0,0.0,0.0,0.49,0.0,0.0
,2025_01_MIA_IND,IND,TE,33.0,0.0,9.0,0.45,0.0,0.5
,2025_01_MIA_IND,IND,TE,27.0,0.0,17.0,0.37,0.0,0.94
,2025_01_MIA_IND,IND,RB,18.0,0.0,0.0,0.25,0.0,0.0
,2025_01_MIA_IND,IND,WR,15.0,0.0,0.0,0.21,0.0,0.0
,2025_01_MIA_IND,IND,WR,10.0,0.0,11.0,0.14,0.0,0.61
,2025_01_MIA_IND,IND,T,7.0,0.0,7.0,0.1,0.0,0.39
,2025_01_MIA_IND,IND,G,6.0,0.0,7.0,0.08,0.0,0.39
,2025_01_MIA_IND,IND,RB,2.0,0.0,0.0,0.03,0.0,0.0
,2025_01_MIA_IND,IND,CB,0.0,45.0,1.0,0.0,0.94,0.06
,2025_01_MIA_IND,IND,CB,0.0,45.0,0.0,0.0,0.94,0.0
,2025_01_MIA_IND,IND,LB,0.0,39.0,1.0,0.0,0.81,0.06
,2025_01_MIA_IND,IND,S,0.0,39.0,1.0,0.0,0.81,0.06
,2025_01_MIA_IND,IND,S,0.0,39.0,0.0,0.0,0.81,0.0
,2025_01_MIA_IND,IND,DT,0.0,33.0,0.0,0.0,0.69,0.0
,2025_01_MIA_IND,IND,DE,0.0,32.0,0.0,0.0,0.67,0.0
,2025_01_MIA_IND,IND,CB,0.0,32.0,0.0,0.0,0.67,0.0
,2025_01_MIA_IND,IND,DE,0.0,30.0,0.0,0.0,0.62,0.0
,2025_01_MIA_IND,IND,DT,0.0,27.0,7.0,0.0,0.56,0.39
,2025_01_MIA_IND,IND,LB,0.0,22.0,11.0,0.0,0.46,0.61
,2025_01_MIA_IND,IND,LB,0.0,22.0,10.0,0.0,0.46,0.56
,2025_01_MIA_IND,IND,CB,0.0,22.0,5.0,0.0,0.46,0.28
,2025_01_MIA_IND,IND,DE,0.0,22.0,0.0,0.0,0.46,0.0
,2025_01_MIA_IND,IND,DE,0.0,18.0,0.0,0.0,0.38,0.0
,2025_01_MIA_IND,IND,DT,0.0,13.0,10.0,0.0,0.27,0.56
,2025_01_MIA_IND,IND,DT,0.0,13.0,0.0,0.0,0.27,0.0
,2025_01_MIA_IND,IND,S,0.0,10.0,9.0,0.0,0.21,0.5
,2025_01_MIA_IND,IND,LB,0.0,9.0,10.0,0.0,0.19,0.56
,2025_01_MIA_IND,IND,S,0.0,9.0,9.0,0.0,0.19,0.5
,2025_01_MIA_IND,IND,DT,0.0,7.0,0.0,0.0,0.15,0.0
,2025_01_MIA_IND,IND,K,0.0,0.0,14.0,0.0,0.0,0.78
,2025_01_MIA_IND,IND,LB,0.0,0.0,10.0,0.0,0.0,0.56
,2025_01_MIA_IND,IND,LS,0.0,0.0,9.0,0.0,0.0,0.5
,2025_01_MIA_IND,IND,P,0.0,0.0,8.0,0.0,0.0,0.44
,2025_01_MIA_IND,IND,C,0.0,0.0,7.0,0.0,0.0,0.39
,2025_01_MIA_IND,IND,WR,0.0,0.0,2.0,0.0,0.0,0.11
,2025_01_MIA_IND,MIA,T,48.0,0.0,0.0,1.0,0.0,0.0
,2025_01_MIA_IND,MIA,OL,48.0,0.0,0.0,1.0,0.0,0.0
,2025_01_MIA_IND,MIA,OL,48.0,0.0,0.0,1.0,0.0,0.0
,2025_01_MIA_IND,MIA,T,45.0,0.0,0.0,0.94,0.0,0.0
,2025_01_MIA_IND,MIA,QB,39.0,0.0,0.0,0.81,0.0,0.0
,2025_01_MIA_IND,MIA,OL,38.0,0.0,0.0,0.79,0.0,0.0
,2025_01_MIA_IND,MIA,RB,35.0,0.0,0.0,0.73,0.0,0.0
,2025_01_MIA_IND,MIA,WR,31.0,0.0,0.0,0.65,0.0,0.0
,2025_01_MIA_IND,MIA,WR,30.0,0.0,0.0,0.62,0.0,0.0
,2025_01_MIA_IND,MIA,WR,28.0,0.0,8.0,0.58,0.0,0.44
,2025_01_MIA_IND,MIA,TE,28.0,0.0,8.0,0.58,0.0,0.44
,2025_01_MIA_IND,MIA,TE,28.0,0.0,7.0,0.58,0.0,0.39
,2025_01_MIA_IND,MIA,WR,21.0,0.0,10.0,0.44,0.0,0.56
,2025_01_MIA_IND,MIA,FB,13.0,0.0,8.0,0.27,0.0,0.44
,2025_01_MIA_IND,MIA,WR,13.0,0.0,7.0,0.27,0.0,0.39
,2025_01_MIA_IND,MIA,RB,12.0,0.0,1.0,0.25,0.0,0.06
,2025_01_MIA_IND,MIA,OL,10.0,0.0,0.0,0.21,0.0,0.0
,2025_01_MIA_IND,MIA,QB,9.0,0.0,0.0,0.19,0.0,0.0
,2025_01_MIA_IND,MIA,OL,3.0,0.0,0.0,0.06,0.0,0.0
,2025_01_MIA_IND,MIA,RB,2.0,0.0,0.0,0.04,0.0,0.0
,2025_01_MIA_IND,MIA,S,0.0,73.0,8.0,0.0,1.0,0.44
,2025_01_MIA_IND,MIA,LB,0.0,73.0,8.0,0.0,1.0,0.44
,2025_01_MIA_IND,MIA,LB,0.0,73.0,0.0,0.0,1.0,0.0
,2025_01_MIA_IND,MIA,DT,0.0,54.0,7.0,0.0,0.74,0.39
,2025_01_MIA_IND,MIA,S,0.0,50.0,16.0,0.0,0.68,0.89
,2025_01_MIA_IND,MIA,DT,0.0,44.0,7.0,0.0,0.6,0.39
,2025_01_MIA_IND,MIA,CB,0.0,44.0,2.0,0.0,0.6,0.11
,2025_01_MIA_IND,MIA,LB,0.0,40.0,7.0,0.0,0.55,0.39
,2025_01_MIA_IND,MIA,LB,0.0,40.0,0.0,0.0,0.55,0.0
,2025_01_MIA_IND,MIA,LB,0.0,37.0,8.0,0.0,0.51,0.44
,2025_01_MIA_IND,MIA,CB,0.0,34.0,5.0,0.0,0.47,0.28
,2025_01_MIA_IND,MIA,LB,0.0,33.0,2.0,0.0,0.45,0.11
,2025_01_MIA_IND,MIA,DT,0.0,33.0,2.0,0.0,0.45,0.11
,2025_01_MIA_IND,MIA,CB,0.0,29.0,3.0,0.0,0.4,0.17
,2025_01_MIA_IND,MIA,S,0.0,22.0,9.0,0.0,0.3,0.5
,2025_01_MIA_IND,MIA,DT,0.0,20.0,5.0,0.0,0.27,0.28
,2025_01_MIA_IND,MIA,DT,0.0,20.0,0.0,0.0,0.27,0.0
,2025_01_MIA_IND,MIA,S,0.0,11.0,14.0,0.0,0.15,0.78
,2025_01_MIA_IND,MIA,LB,0.0,0.0,11.0,0.0,0.0,0.61
,2025_01_MIA_IND,MIA,LB,0.0,0.0,11.0,0.0,0.0,0.61
,2025_01_MIA_IND,MIA,DB,0.0,0.0,11.0,0.0,0.0,0.61
,2025_01_MIA_IND,MIA,LB,0.0,0.0,9.0,0.0,0.0,0.5
,2025_01_MIA_IND,MIA,CB,0.0,0.0,6.0,0.0,0.0,0.33
,2025_01_MIA_IND,MIA,K,0.0,0.0,2.0,0.0,0.0,0.11
,2025_01_MIA_IND,MIA,LS,0.0,0.0,1.0,0.0,0.0,0.06
,2025_01_MIA_IND,MIA,P,0.0,0.0,1.0,0.0,0.0,0.06
,2025_01_MIN_CHI,CHI,QB,67.0,0.0,0.0,1.0,0.0,0.0
,2025_01_MIN_CHI,CHI,OL,67.0,0.0,0.0,1.0,0.0,0.0
,2025_01_MIN_CHI,CHI,OL,66.0,0.0,5.0,0.99,0.0,0.16
,2025_01_MIN_CHI,CHI,OL,66.0,0.0,5.0,0.99,0.0,0.16
,2025_01_MIN_CHI,CHI,OL,66.0,0.0,5.0,0.99,0.0,0.16
,2025_01_MIN_CHI,CHI,OL,66.0,0.0,0.0,0.99,0.0,0.0
,2025_01_MIN_CHI,CHI,WR,63.0,0.0,0.0,0.94,0.0,0.0
,2025_01_MIN_CHI,CHI,TE,60.0,0.0,5.0,0.9,0.0,0.16
,2025_01_MIN_CHI,CHI,WR,56.0,0.0,0.0,0.84,0.0,0.0
,2025_01_MIN_CHI,CHI,RB,54.0,0.0,0.0,0.81,0.0,0.0
,2025_01_MIN_CHI,CHI,TE,38.0,0.0,0.0,0.57,0.0,0.0
,2025_01_MIN_CHI,CHI,WR,30.0,0.0,0.0,0.45,0.0,0.0
,2025_01_MIN_CHI,CHI,WR,18.0,0.0,6.0,0.27,0.0,0.19
,2025_01_MIN_CHI,CHI,RB,9.0,0.0,0.0,0.13,0.0,0.0
,2025_01_MIN_CHI,CHI,TE,7.0,0.0,19.0,0.1,0.0,0.59
,2025_01_MIN_CHI,CHI,OL,4.0,0.0,0.0,0.06,0.0,0.0
,2025_01_MIN_CHI,CHI,DB,0.0,56.0,5.0,0.0,1.0,0.16
,2025_01_MIN_CHI,CHI,LB,0.0,56.0,2.0,0.0,1.0,0.06
,2025_01_MIN_CHI,CHI,DB,0.0,56.0,0.0,0.0,1.0,0.0
,2025_01_MIN_CHI,CHI,LB,0.0,55.0,5.0,0.0,0.98,0.16
,2025_01_MIN_CHI,CHI,DB,0.0,54.0,5.0,0.0,0.96,0.16
,2025_01_MIN_CHI,CHI,DB,0.0,52.0,2.0,0.0,0.93,0.06
,2025_01_MIN_CHI,CHI,DB,0.0,46.0,15.0,0.0,0.82,0.47
,2025_01_MIN_CHI,CHI,DL,0.0,46.0,5.0,0.0,0.82,0.16
